poll_id,year,state,state_po,candidate_name,party,votes,pct,sample_size
3436,2016,SOUTH CAROLINA,SC,"SKEWES, PETER",OTHER,3246,0.15,2103027
3437,2016,SOUTH DAKOTA,SD,"TRUMP, DONALD J.",REPUBLICAN,227721,61.53,370093
3438,2016,SOUTH DAKOTA,SD,"CLINTON, HILLARY",DEMOCRAT,117458,31.74,370093
3439,2016,SOUTH DAKOTA,SD,"JOHNSON, GARY",LIBERTARIAN,20850,5.63,370093
3440,2016,SOUTH DAKOTA,SD,"CASTLE, DARRELL L.",OTHER,4064,1.1,370093
3441,2016,TENNESSEE,TN,"TRUMP, DONALD J.",REPUBLICAN,1522925,60.72,2508027
3442,2016,TENNESSEE,TN,"CLINTON, HILLARY",DEMOCRAT,870695,34.72,2508027
3444,2016,TEXAS,TX,"TRUMP, DONALD J.",REPUBLICAN,4685047,52.23,8969226
3445,2016,TEXAS,TX,"CLINTON, HILLARY",DEMOCRAT,3877868,43.24,8969226
3446,2016,TEXAS,TX,"JOHNSON, GARY",LIBERTARIAN,283492,3.16,8969226
3447,2016,TEXAS,TX,"STEIN, JILL",OTHER,71558,0.8,8969226
3448,2016,UTAH,UT,"TRUMP, DONALD J.",REPUBLICAN,515211,45.54,1131317
3449,2016,UTAH,UT,"CLINTON, HILLARY",DEMOCRAT,310674,27.46,1131317
3450,2016,UTAH,UT,"MCMULLIN, EVAN",OTHER,255060,22.55,1131317
3451,2016,UTAH,UT,"JOHNSON, GARY",LIBERTARIAN,39608,3.5,1131317
3452,2016,UTAH,UT,"CASTLE, DARRELL L.",OTHER,8032,0.71,1131317
3453,2016,UTAH,UT,"KOPITKE, KYLE KENLEY",OTHER,2732,0.24,1131317
3454,2016,VERMONT,VT,"CLINTON, HILLARY",DEMOCRAT,178573,55.72,320467
3455,2016,VERMONT,VT,"TRUMP, DONALD J.",REPUBLICAN,95369,29.76,320467
3456,2016,VERMONT,VT,"JOHNSON, GARY",LIBERTARIAN,10078,3.14,320467
3457,2016,VERMONT,VT,"STEIN, JILL",OTHER,6758,2.11,320467
3458,2016,VERMONT,VT,BLANK VOTE,OTHER,4574,1.43,320467
3459,2016,VERMONT,VT,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1063,0.33,320467
3460,2016,VERMONT,VT,VOID VOTE,OTHER,826,0.26,320467
3461,2016,VERMONT,VT,"LA RIVA, GLORIA ESTELLA",OTHER,327,0.1,320467
3462,2016,VIRGINIA,VA,"CLINTON, HILLARY",DEMOCRAT,1981473,49.75,3982752
3463,2016,VIRGINIA,VA,"TRUMP, DONALD J.",REPUBLICAN,1769443,44.43,3982752
3464,2016,VIRGINIA,VA,"JOHNSON, GARY",LIBERTARIAN,118274,2.97,3982752
3465,2016,VIRGINIA,VA,"MCMULLIN, EVAN",OTHER,54054,1.36,3982752
3466,2016,VIRGINIA,VA,"STEIN, JILL",OTHER,27638,0.69,3982752
3467,2016,WASHINGTON,WA,"CLINTON, HILLARY",DEMOCRAT,1742718,52.54,3317019
3468,2016,WASHINGTON,WA,"TRUMP, DONALD J.",REPUBLICAN,1221747,36.83,3317019
3469,2016,WASHINGTON,WA,"JOHNSON, GARY",LIBERTARIAN,160879,4.85,3317019
3470,2016,WASHINGTON,WA,"STEIN, JILL",OTHER,58417,1.76,3317019
3471,2016,WASHINGTON,WA,"CASTLE, DARRELL L.",OTHER,17623,0.53,3317019
3472,2016,WASHINGTON,WA,"KENNEDY, ALYSON",OTHER,4307,0.13,3317019
3473,2016,WASHINGTON,WA,"LA RIVA, GLORIA ESTELLA",OTHER,3523,0.11,3317019
3474,2016,WEST VIRGINIA,WV,"TRUMP, DONALD J.",REPUBLICAN,489371,68.63,713051
3475,2016,WEST VIRGINIA,WV,"CLINTON, HILLARY",DEMOCRAT,188794,26.48,713051
3476,2016,WEST VIRGINIA,WV,"JOHNSON, GARY",LIBERTARIAN,23004,3.23,713051
3477,2016,WEST VIRGINIA,WV,"STEIN, JILL",OTHER,8075,1.13,713051
3478,2016,WEST VIRGINIA,WV,"CASTLE, DARRELL L.",OTHER,3807,0.53,713051
3479,2016,WISCONSIN,WI,"TRUMP, DONALD J.",REPUBLICAN,1405284,47.22,2976150
3480,2016,WISCONSIN,WI,"CLINTON, HILLARY",DEMOCRAT,1382536,46.45,2976150
3481,2016,WISCONSIN,WI,"JOHNSON, GARY",LIBERTARIAN,106674,3.58,2976150
3482,2016,WISCONSIN,WI,"STEIN, JILL",OTHER,31072,1.04,2976150
3483,2016,WISCONSIN,WI,SCATTERING,OTHER,22764,0.76,2976150
3484,2016,WISCONSIN,WI,"CASTLE, DARRELL L.",OTHER,12162,0.41,2976150
3485,2016,WISCONSIN,WI,"MOOREHEAD, MONICA",OTHER,1770,0.06,2976150
3486,2016,WISCONSIN,WI,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1502,0.05,2976150
3487,2016,WYOMING,WY,"TRUMP, DONALD J.",REPUBLICAN,174419,67.4,258788
3488,2016,WYOMING,WY,"CLINTON, HILLARY",DEMOCRAT,55973,21.63,258788
3489,2016,WYOMING,WY,"JOHNSON, GARY",LIBERTARIAN,13287,5.13,258788
3491,2016,WYOMING,WY,BLANK VOTE,OTHER,2661,1.03,258788
3492,2016,WYOMING,WY,"CASTLE, DARRELL L.",OTHER,2042,0.79,258788
3493,2016,WYOMING,WY,OVER VOTE,OTHER,278,0.11,258788
3494,2020,ALABAMA,AL,"BIDEN, JOSEPH R. JR",DEMOCRAT,849624,36.57,2323282
3495,2020,ALABAMA,AL,"TRUMP, DONALD J.",REPUBLICAN,1441170,62.03,2323282
3496,2020,ALABAMA,AL,"JORGENSEN, JO",LIBERTARIAN,25176,1.08,2323282
3497,2020,ALASKA,AK,"BIDEN, JOSEPH R. JR",DEMOCRAT,153778,42.77,359530
3498,2020,ALASKA,AK,"TRUMP, DONALD J.",REPUBLICAN,189951,52.83,359530
3499,2020,ALASKA,AK,"JORGENSEN, JO",LIBERTARIAN,8897,2.47,359530
3500,2020,ALASKA,AK,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,318,0.09,359530
3501,2020,ALASKA,AK,"PIERCE, BROCK",OTHER,825,0.23,359530
3502,2020,ALASKA,AK,"JANOS, JAMES G. ""JESSE VENTURA""",OTHER,2673,0.74,359530
3503,2020,ALASKA,AK,"BLANKENSHIP, DON",OTHER,1127,0.31,359530
3504,2020,ARIZONA,AZ,"BIDEN, JOSEPH R. JR",DEMOCRAT,1672143,49.36,3387326
3505,2020,ARIZONA,AZ,"TRUMP, DONALD J.",REPUBLICAN,1661686,49.06,3387326
3506,2020,ARIZONA,AZ,"JORGENSEN, JO",LIBERTARIAN,51465,1.52,3387326
3507,2020,ARKANSAS,AR,"CARROLL, BRIAN",OTHER,1713,0.14,1219069
3508,2020,ARKANSAS,AR,"BLANKENSHIP, DON",OTHER,2108,0.17,1219069
3509,2020,ARKANSAS,AR,"BIDEN, JOSEPH R. JR",DEMOCRAT,423932,34.78,1219069
3510,2020,ARKANSAS,AR,"HAWKINS, HOWIE",OTHER,2980,0.24,1219069
3511,2020,ARKANSAS,AR,"PIERCE, BROCK",OTHER,2141,0.18,1219069
3512,2020,ARKANSAS,AR,"GAMMON, C. L.",OTHER,1475,0.12,1219069
3513,2020,ARKANSAS,AR,"WEST, KANYE",OTHER,4099,0.34,1219069
3514,2020,ARKANSAS,AR,"COLLINS, PHIL",OTHER,2812,0.23,1219069
3515,2020,ARKANSAS,AR,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1321,0.11,1219069
3516,2020,ARKANSAS,AR,"JORGENSEN, JO",LIBERTARIAN,13133,1.08,1219069
3517,2020,ARKANSAS,AR,"MYERS, JOHN RICHARD",OTHER,1372,0.11,1219069
3518,2020,ARKANSAS,AR,"TRUMP, DONALD J.",REPUBLICAN,760647,62.4,1219069
3519,2020,ARKANSAS,AR,"LA RIVA, GLORIA ESTELLA",OTHER,1336,0.11,1219069
3520,2020,CALIFORNIA,CA,"BIDEN, JOSEPH R. JR",DEMOCRAT,11110250,63.48,17500881
3521,2020,CALIFORNIA,CA,"TRUMP, DONALD J.",REPUBLICAN,6006429,34.32,17500881
3522,2020,CALIFORNIA,CA,"JORGENSEN, JO",LIBERTARIAN,187895,1.07,17500881
3523,2020,CALIFORNIA,CA,"HAWKINS, HOWIE",OTHER,81029,0.46,17500881
3524,2020,CALIFORNIA,CA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,60160,0.34,17500881
3525,2020,CALIFORNIA,CA,"LA RIVA, GLORIA ESTELLA",OTHER,51037,0.29,17500881
3526,2020,COLORADO,CO,"BIDEN, JOSEPH R. JR",DEMOCRAT,1804352,55.01,3279980
3527,2020,COLORADO,CO,"TRUMP, DONALD J.",REPUBLICAN,1364607,41.6,3279980
3528,2020,COLORADO,CO,"JORGENSEN, JO",LIBERTARIAN,52460,1.6,3279980
3529,2020,COLORADO,CO,"HAWKINS, HOWIE",OTHER,8986,0.27,3279980
3530,2020,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",OTHER,1035,0.03,3279980
3531,2020,COLORADO,CO,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,636,0.02,3279980
3532,2020,COLORADO,CO,"PIERCE, BROCK",OTHER,572,0.02,3279980
3533,2020,COLORADO,CO,"WEST, KANYE",OTHER,8089,0.25,3279980
3534,2020,COLORADO,CO,"BLANKENSHIP, DON",OTHER,5061,0.15,3279980
3535,2020,COLORADO,CO,"HAMMONS, BILL",OTHER,2730,0.08,3279980
3536,2020,COLORADO,CO,"HUBER, BLAKE",OTHER,355,0.01,3279980
3537,2020,COLORADO,CO,"CARROLL, BRIAN",OTHER,25515,0.78,3279980
3538,2020,COLORADO,CO,"CHARLES, MARK",OTHER,2011,0.06,3279980
3539,2020,COLORADO,CO,"COLLINS, PHIL",OTHER,568,0.02,3279980
3540,2020,COLORADO,CO,"HUNTER, PHIL",OTHER,379,0.01,3279980
3541,2020,COLORADO,CO,"JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM",OTHER,495,0.02,3279980
3542,2020,COLORADO,CO,"KENNEDY, ALYSON",OTHER,354,0.01,3279980
3543,2020,COLORADO,CO,"KISHORE, JOSEPH",OTHER,196,0.01,3279980
3544,2020,COLORADO,CO,"KOPITKE, KYLE KENLEY",OTHER,762,0.02,3279980
3545,2020,COLORADO,CO,"MCHUGH, JOE",OTHER,614,0.02,3279980
3546,2020,COLORADO,CO,"SCOTT, JORDAN ""CANCER""",OTHER,175,0.01,3279980
3547,2020,COLORADO,CO,"CELLA, TODD",OTHER,4,0.0,3279980
3548,2020,COLORADO,CO,"HOEFLING, TOM",OTHER,24,0.0,3279980
3549,2020,CONNECTICUT,CT,"BIDEN, JOSEPH R. JR",DEMOCRAT,1080831,59.26,1823857
3550,2020,CONNECTICUT,CT,"TRUMP, DONALD J.",REPUBLICAN,714717,39.19,1823857
3551,2020,CONNECTICUT,CT,"JORGENSEN, JO",LIBERTARIAN,20230,1.11,1823857
3552,2020,CONNECTICUT,CT,"HAWKINS, HOWIE",OTHER,7538,0.41,1823857
3553,2020,DELAWARE,DE,"BIDEN, JOSEPH R. JR",DEMOCRAT,296268,58.74,504346
3554,2020,DELAWARE,DE,"TRUMP, DONALD J.",REPUBLICAN,200603,39.77,504346
3555,2020,DELAWARE,DE,"JORGENSEN, JO",LIBERTARIAN,5000,0.99,504346
3556,2020,DELAWARE,DE,"HAWKINS, HOWIE",OTHER,2139,0.42,504346
3557,2020,DISTRICT OF COLUMBIA,DC,"PIERCE, BROCK",OTHER,693,0.2,344356
3558,2020,FLORIDA,FL,"BIDEN, JOSEPH R. JR",DEMOCRAT,5297045,47.86,11067456
3559,2020,FLORIDA,FL,"TRUMP, DONALD J.",REPUBLICAN,5668731,51.22,11067456
3560,2020,FLORIDA,FL,"JORGENSEN, JO",LIBERTARIAN,70324,0.64,11067456
3561,2020,FLORIDA,FL,"HAWKINS, HOWIE",OTHER,14721,0.13,11067456
3562,2020,FLORIDA,FL,"LA RIVA, GLORIA ESTELLA",OTHER,5712,0.05,11067456
3563,2020,FLORIDA,FL,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,5966,0.05,11067456
3564,2020,FLORIDA,FL,"BLANKENSHIP, DON",OTHER,3902,0.04,11067456
3565,2020,GEORGIA,GA,"BIDEN, JOSEPH R. JR",DEMOCRAT,2473633,49.47,4999960
3566,2020,GEORGIA,GA,"TRUMP, DONALD J.",REPUBLICAN,2461854,49.24,4999960
3567,2020,GEORGIA,GA,"JORGENSEN, JO",LIBERTARIAN,62229,1.24,4999960
3568,2020,HAWAII,HI,"BIDEN, JOSEPH R. JR",DEMOCRAT,366130,63.15,579784
3569,2020,HAWAII,HI,"TRUMP, DONALD J.",REPUBLICAN,196864,33.95,579784
3570,2020,HAWAII,HI,"JORGENSEN, JO",LIBERTARIAN,5539,0.96,579784
3571,2020,HAWAII,HI,"HAWKINS, HOWIE",OTHER,3822,0.66,579784
3572,2020,HAWAII,HI,"PIERCE, BROCK",OTHER,1183,0.2,579784
3573,2020,HAWAII,HI,"BLANKENSHIP, DON",OTHER,931,0.16,579784
3574,2020,HAWAII,HI,BLANK VOTES,OTHER,4927,0.85,579784
3575,2020,HAWAII,HI,OVERVOTES,OTHER,388,0.07,579784
3576,2020,IDAHO,ID,"BIDEN, JOSEPH R. JR",DEMOCRAT,287021,33.07,868014
3577,2020,IDAHO,ID,"TRUMP, DONALD J.",REPUBLICAN,554119,63.84,868014
3578,2020,IDAHO,ID,"JORGENSEN, JO",LIBERTARIAN,16404,1.89,868014
3579,2020,IDAHO,ID,"PIERCE, BROCK",OTHER,2808,0.32,868014
3580,2020,IDAHO,ID,"BLANKENSHIP, DON",OTHER,1886,0.22,868014
3581,2020,IDAHO,ID,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1491,0.17,868014
3582,2020,IDAHO,ID,"WEST, KANYE",OTHER,3632,0.42,868014
3583,2020,ILLINOIS,IL,"BIDEN, JOSEPH R. JR",DEMOCRAT,3471915,57.54,6033743
3584,2020,ILLINOIS,IL,"TRUMP, DONALD J.",REPUBLICAN,2446891,40.55,6033743
3585,2020,ILLINOIS,IL,"JORGENSEN, JO",LIBERTARIAN,66544,1.1,6033743
3586,2020,ILLINOIS,IL,"HAWKINS, HOWIE",OTHER,30494,0.51,6033743
3587,2020,ILLINOIS,IL,"CARROLL, BRIAN",OTHER,9548,0.16,6033743
3588,2020,ILLINOIS,IL,"LA RIVA, GLORIA ESTELLA",OTHER,8046,0.13,6033743
3589,2020,INDIANA,IN,"BIDEN, JOSEPH R. JR",DEMOCRAT,1242416,40.96,3033118
3590,2020,INDIANA,IN,"TRUMP, DONALD J.",REPUBLICAN,1729519,57.02,3033118
3591,2020,INDIANA,IN,"JORGENSEN, JO",LIBERTARIAN,59232,1.95,3033118
3592,2020,IOWA,IA,"TRUMP, DONALD J.",REPUBLICAN,897672,52.8,1700130
3593,2020,IOWA,IA,"BIDEN, JOSEPH R. JR",DEMOCRAT,759061,44.65,1700130
3594,2020,IOWA,IA,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1082,0.06,1700130
3595,2020,IOWA,IA,"BLANKENSHIP, DON",OTHER,1707,0.1,1700130
3596,2020,IOWA,IA,"KING, RICKI SUE",OTHER,546,0.03,1700130
3597,2020,IOWA,IA,"HAWKINS, HOWIE",OTHER,3075,0.18,1700130
3598,2020,IOWA,IA,"JORGENSEN, JO",LIBERTARIAN,19637,1.16,1700130
3599,2020,IOWA,IA,"PIERCE, BROCK",OTHER,544,0.03,1700130
3600,2020,IOWA,IA,"WEST, KANYE",OTHER,3210,0.19,1700130
3601,2020,IOWA,IA,UNDERVOTES,OTHER,6614,0.39,1700130
3602,2020,IOWA,IA,OVERVOTES,OTHER,2645,0.16,1700130
3603,2020,KANSAS,KS,"TRUMP, DONALD J.",REPUBLICAN,771406,56.21,1372303
3604,2020,KANSAS,KS,"BIDEN, JOSEPH R. JR",DEMOCRAT,570323,41.56,1372303
3605,2020,KANSAS,KS,"JORGENSEN, JO",LIBERTARIAN,30574,2.23,1372303
3606,2020,KENTUCKY,KY,"TRUMP, DONALD J.",REPUBLICAN,1326646,62.09,2136768
3607,2020,KENTUCKY,KY,"BIDEN, JOSEPH R. JR",DEMOCRAT,772474,36.15,2136768
3608,2020,KENTUCKY,KY,"JORGENSEN, JO",LIBERTARIAN,26234,1.23,2136768
3609,2020,KENTUCKY,KY,"WEST, KANYE",OTHER,6483,0.3,2136768
3610,2020,KENTUCKY,KY,"PIERCE, BROCK",OTHER,3599,0.17,2136768
3611,2020,LOUISIANA,LA,"BIDEN, JOSEPH R. JR",DEMOCRAT,856034,39.85,2148062
3612,2020,LOUISIANA,LA,"JORGENSEN, JO",LIBERTARIAN,21645,1.01,2148062
3613,2020,LOUISIANA,LA,"TRUMP, DONALD J.",REPUBLICAN,1255776,58.46,2148062
3614,2020,LOUISIANA,LA,"CARROLL, BRIAN",OTHER,2497,0.12,2148062
3615,2020,LOUISIANA,LA,JADE SIMMONS,OTHER,1626,0.08,2148062
3616,2020,LOUISIANA,LA,"BODDIE, R. PRESIDENT",OTHER,1125,0.05,2148062
3617,2020,LOUISIANA,LA,"BLANKENSHIP, DON",OTHER,860,0.04,2148062
3618,2020,LOUISIANA,LA,"PIERCE, BROCK",OTHER,749,0.03,2148062
3619,2020,LOUISIANA,LA,"HOEFLING, TOM",OTHER,668,0.03,2148062
3620,2020,LOUISIANA,LA,"LA RIVA, GLORIA ESTELLA",OTHER,987,0.05,2148062
3621,2020,LOUISIANA,LA,"KENNEDY, ALYSON",OTHER,536,0.02,2148062
3622,2020,LOUISIANA,LA,"WEST, KANYE",OTHER,4897,0.23,2148062
3623,2020,LOUISIANA,LA,"HAMMONS, BILL",OTHER,662,0.03,2148062
3624,2020,MAINE,ME,"BIDEN, JOSEPH R. JR",DEMOCRAT,435072,52.53,828305
3625,2020,MAINE,ME,"JORGENSEN, JO",LIBERTARIAN,14152,1.71,828305
3626,2020,MAINE,ME,"TRUMP, DONALD J.",REPUBLICAN,360737,43.55,828305
3627,2020,MAINE,ME,"HAWKINS, HOWIE",OTHER,8230,0.99,828305
3628,2020,MAINE,ME,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,1183,0.14,828305
3629,2020,MAINE,ME,BLANK VOTES,OTHER,8844,1.07,828305
3630,2020,MARYLAND,MD,"TRUMP, DONALD J.",REPUBLICAN,976414,32.15,3037030
3631,2020,MARYLAND,MD,"BIDEN, JOSEPH R. JR",DEMOCRAT,1985023,65.36,3037030
3632,2020,MARYLAND,MD,"JORGENSEN, JO",LIBERTARIAN,33488,1.1,3037030
3633,2020,MARYLAND,MD,"HAWKINS, HOWIE",OTHER,15799,0.52,3037030
3634,2020,MARYLAND,MD,"SEGAL, JEROME M.",OTHER,5884,0.19,3037030
3635,2020,MASSACHUSETTS,MA,"BIDEN, JOSEPH R. JR",DEMOCRAT,2382202,65.12,3658005
3636,2020,MASSACHUSETTS,MA,"TRUMP, DONALD J.",REPUBLICAN,1167202,31.91,3658005
3637,2020,MASSACHUSETTS,MA,"JORGENSEN, JO",LIBERTARIAN,47013,1.29,3658005
3638,2020,MASSACHUSETTS,MA,"HAWKINS, HOWIE",OTHER,18658,0.51,3658005
3639,2020,MASSACHUSETTS,MA,BLANK VOTES,OTHER,26603,0.73,3658005
3640,2020,MICHIGAN,MI,"BIDEN, JOSEPH R. JR",DEMOCRAT,2804040,50.62,5539302
3641,2020,MICHIGAN,MI,"TRUMP, DONALD J.",REPUBLICAN,2649852,47.84,5539302
3642,2020,MICHIGAN,MI,"JORGENSEN, JO",LIBERTARIAN,60381,1.09,5539302
3643,2020,MICHIGAN,MI,"BLANKENSHIP, DON",OTHER,7235,0.13,5539302
3644,2020,MICHIGAN,MI,"HAWKINS, HOWIE",OTHER,13718,0.25,5539302
3645,2020,MICHIGAN,MI,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,2986,0.05,5539302
3646,2020,MINNESOTA,MN,"TRUMP, DONALD J.",REPUBLICAN,1484065,45.28,3277171
3647,2020,MINNESOTA,MN,"BIDEN, JOSEPH R. JR",DEMOCRAT,1717077,52.4,3277171
3648,2020,MINNESOTA,MN,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,5611,0.17,3277171
3649,2020,MINNESOTA,MN,"HAWKINS, HOWIE",OTHER,10033,0.31,3277171
3650,2020,MINNESOTA,MN,"WEST, KANYE",OTHER,7940,0.24,3277171
3651,2020,MINNESOTA,MN,"PIERCE, BROCK",OTHER,5651,0.17,3277171
3652,2020,MINNESOTA,MN,"LA RIVA, GLORIA ESTELLA",OTHER,1210,0.04,3277171
3653,2020,MINNESOTA,MN,"KENNEDY, ALYSON",OTHER,643,0.02,3277171
3654,2020,MINNESOTA,MN,"JORGENSEN, JO",LIBERTARIAN,34976,1.07,3277171
3655,2020,MISSISSIPPI,MS,"BIDEN, JOSEPH R. JR",DEMOCRAT,539398,41.06,1313759
3656,2020,MISSISSIPPI,MS,"TRUMP, DONALD J.",REPUBLICAN,756764,57.6,1313759
3657,2020,MISSISSIPPI,MS,"BLANKENSHIP, DON",OTHER,1279,0.1,1313759
3658,2020,MISSISSIPPI,MS,"CARROLL, BRIAN",OTHER,1161,0.09,1313759
3659,2020,MISSISSIPPI,MS,"COLLINS, PHIL",OTHER,1317,0.1,1313759
3660,2020,MISSISSIPPI,MS,"HAWKINS, HOWIE",OTHER,1498,0.11,1313759
3661,2020,MISSISSIPPI,MS,"JORGENSEN, JO",LIBERTARIAN,8026,0.61,1313759
3662,2020,MISSISSIPPI,MS,"PIERCE, BROCK",OTHER,659,0.05,1313759
3663,2020,MISSISSIPPI,MS,"WEST, KANYE",OTHER,3657,0.28,1313759
3664,2020,MISSOURI,MO,"TRUMP, DONALD J.",REPUBLICAN,1718736,56.8,3025962
3665,2020,MISSOURI,MO,"BIDEN, JOSEPH R. JR",DEMOCRAT,1253014,41.41,3025962
3666,2020,MISSOURI,MO,"JORGENSEN, JO",LIBERTARIAN,41205,1.36,3025962
3667,2020,MISSOURI,MO,"HAWKINS, HOWIE",OTHER,8283,0.27,3025962
3668,2020,MISSOURI,MO,"BLANKENSHIP, DON",OTHER,3919,0.13,3025962
3669,2020,MONTANA,MT,"JORGENSEN, JO",LIBERTARIAN,15252,2.53,603674
3670,2020,MONTANA,MT,"TRUMP, DONALD J.",REPUBLICAN,343602,56.92,603674
3671,2020,MONTANA,MT,"BIDEN, JOSEPH R. JR",DEMOCRAT,244786,40.55,603674
3672,2020,NEBRASKA,NE,"TRUMP, DONALD J.",REPUBLICAN,556846,58.22,956383
3673,2020,NEBRASKA,NE,"BIDEN, JOSEPH R. JR",DEMOCRAT,374583,39.17,956383
3674,2020,NEBRASKA,NE,"JORGENSEN, JO",LIBERTARIAN,20283,2.12,956383
3675,2020,NEVADA,NV,"JORGENSEN, JO",LIBERTARIAN,14783,1.05,1405376
3676,2020,NEVADA,NV,"TRUMP, DONALD J.",REPUBLICAN,669890,47.67,1405376
3677,2020,NEVADA,NV,"BIDEN, JOSEPH R. JR",DEMOCRAT,703486,50.06,1405376
3678,2020,NEVADA,NV,"BLANKENSHIP, DON",OTHER,3138,0.22,1405376
3679,2020,NEW HAMPSHIRE,NH,"JORGENSEN, JO",LIBERTARIAN,13235,1.64,806182
3680,2020,NEW HAMPSHIRE,NH,"TRUMP, DONALD J.",REPUBLICAN,365654,45.36,806182
3681,2020,NEW HAMPSHIRE,NH,"BIDEN, JOSEPH R. JR",DEMOCRAT,424921,52.71,806182
3682,2020,NEW JERSEY,NJ,"TRUMP, DONALD J.",REPUBLICAN,1883274,41.4,4549353
3683,2020,NEW JERSEY,NJ,"BIDEN, JOSEPH R. JR",DEMOCRAT,2608335,57.33,4549353
3684,2020,NEW JERSEY,NJ,"JORGENSEN, JO",LIBERTARIAN,31677,0.7,4549353
3685,2020,NEW JERSEY,NJ,"HAWKINS, HOWIE",OTHER,14202,0.31,4549353
3686,2020,NEW JERSEY,NJ,"HAMMONS, BILL",OTHER,3255,0.07,4549353
3687,2020,NEW JERSEY,NJ,"BLANKENSHIP, DON",OTHER,2954,0.06,4549353
3688,2020,NEW JERSEY,NJ,"LA RIVA, GLORIA ESTELLA",OTHER,2928,0.06,4549353
3689,2020,NEW JERSEY,NJ,"DE LA FUENTE, ROQUE """"ROCKY""""",OTHER,2728,0.06,4549353
3690,2020,NEW MEXICO,NM,"HAWKINS, HOWIE",OTHER,4426,0.48,923965
3691,2020,NEW MEXICO,NM,"JORGENSEN, JO",LIBERTARIAN,12585,1.36,923965
3692,2020,NEW MEXICO,NM,"BIDEN, JOSEPH R. JR",DEMOCRAT,501614,54.29,923965
3693,2020,NEW MEXICO,NM,"TITTLE, SHEILA ""SAMM""",OTHER,1806,0.2,923965
3694,2020,NEW MEXICO,NM,"TRUMP, DONALD J.",REPUBLICAN,401894,43.5,923965
3695,2020,NEW MEXICO,NM,"LA RIVA, GLORIA ESTELLA",OTHER,1640,0.18,923965
3696,2020,NEW YORK,NY,"BIDEN, JOSEPH R. JR",DEMOCRAT,5230985,60.39,8661735
3697,2020,NEW YORK,NY,"TRUMP, DONALD J.",REPUBLICAN,3244798,37.46,8661735
3698,2020,NEW YORK,NY,"HAWKINS, HOWIE",OTHER,32753,0.38,8661735
3699,2020,NEW YORK,NY,"JORGENSEN, JO",LIBERTARIAN,60234,0.7,8661735
3700,2020,NEW YORK,NY,"PIERCE, BROCK",OTHER,22587,0.26,8661735
3701,2020,NEW YORK,NY,BLANK VOTES,OTHER,43541,0.5,8661735
3702,2020,NEW YORK,NY,VOID,OTHER,23368,0.27,8661735
3703,2020,NORTH CAROLINA,NC,"TRUMP, DONALD J.",REPUBLICAN,2758773,49.93,5524802
3704,2020,NORTH CAROLINA,NC,"BIDEN, JOSEPH R. JR",DEMOCRAT,2684292,48.59,5524802
3705,2020,NORTH CAROLINA,NC,"JORGENSEN, JO",LIBERTARIAN,48678,0.88,5524802
3706,2020,NORTH CAROLINA,NC,"HAWKINS, HOWIE",OTHER,12195,0.22,5524802
3707,2020,NORTH CAROLINA,NC,"BLANKENSHIP, DON",OTHER,7549,0.14,5524802
3708,2020,NORTH DAKOTA,ND,"TRUMP, DONALD J.",REPUBLICAN,235595,65.11,361819
3709,2020,NORTH DAKOTA,ND,"BIDEN, JOSEPH R. JR",DEMOCRAT,114902,31.76,361819
3710,2020,NORTH DAKOTA,ND,"JORGENSEN, JO",LIBERTARIAN,9393,2.6,361819
3711,2020,OHIO,OH,"TRUMP, DONALD J.",REPUBLICAN,3154834,53.27,5922202
3712,2020,OHIO,OH,"BIDEN, JOSEPH R. JR",DEMOCRAT,2679165,45.24,5922202
3713,2020,OHIO,OH,"JORGENSEN, JO",LIBERTARIAN,67569,1.14,5922202
3714,2020,OHIO,OH,"HAWKINS, HOWIE",OTHER,18812,0.32,5922202
3715,2020,OKLAHOMA,OK,"TRUMP, DONALD J.",REPUBLICAN,1020280,65.37,1560699
3716,2020,OKLAHOMA,OK,"BIDEN, JOSEPH R. JR",DEMOCRAT,503890,32.29,1560699
3717,2020,OKLAHOMA,OK,"JORGENSEN, JO",LIBERTARIAN,24731,1.58,1560699
3718,2020,OKLAHOMA,OK,"SIMMONS, JADE",OTHER,3654,0.23,1560699
3719,2020,OKLAHOMA,OK,"WEST, KANYE",OTHER,5597,0.36,1560699
3720,2020,OKLAHOMA,OK,"PIERCE, BROCK",OTHER,2547,0.16,1560699
3721,2020,OREGON,OR,"TRUMP, DONALD J.",REPUBLICAN,958448,40.37,2374321
3722,2020,OREGON,OR,"BIDEN, JOSEPH R. JR",DEMOCRAT,1340383,56.45,2374321
